1358799681.739163,95
1358799681.850539,97
1358799681.961776,97
1358799682.073148,96
1358799682.184389,97
1358799682.295614,97
1358799682.406742,98
1358799682.517913,97
1358799682.629051,98
1358799682.740335,95
1358799682.851558,94
1358799682.962844,88
1358799683.074164,89
1358799683.185394,88
1358799683.296587,90
1358799683.407759,89
1358799683.519125,90
1358799683.630434,90
1358799683.741894,91
1358799683.853934,84
1358799683.966693,81
1358799684.079618,81
1358799684.192294,81
1358799684.303695,83
1358799684.414945,82
1358799684.526206,83
1358799684.637390,82
1358799684.748627,83
1358799684.859791,80
1358799684.971008,80
1358799685.082205,79
1358799685.194057,79
1358799685.305319,81
1358799685.416548,81
1358799685.527956,82
1358799685.639152,81
1358799685.750334,82
1358799685.861585,81
1358799685.972773,82
1358799686.084082,80
1358799686.195264,81
1358799686.306432,81
1358799686.417535,80
1358799686.528836,81
1358799686.640100,81
1358799686.751454,82
1358799686.862676,81
1358799686.973940,82
1358799687.085121,81
1358799687.196413,81
1358799687.307642,81
1358799687.418848,82
1358799687.530036,83
1358799687.641213,83
1358799687.752411,82
1358799687.863693,83
1358799687.974927,82
1358799688.086209,83
1358799688.197422,82
1358799688.308742,83
1358799688.419871,81
1358799688.531723,83
1358799688.642976,82
1358799688.754205,83
1358799688.865368,82
1358799688.976911,84
1358799689.088172,85
1358799689.199398,80
1358799689.310641,85
1358799689.422016,84
1358799689.533687,85
1358799689.644941,81
1358799689.756512,85
1358799689.867916,90
1358799689.979224,91
1358799690.090426,90
1358799690.202467,91
1358799690.314085,89
1358799690.425794,90
1358799690.537723,88
1358799690.648976,90
1358799690.761357,96
1358799690.872729,94
1358799690.984302,95
1358799691.095672,94
1358799691.206889,97
1358799691.318072,96
1358799691.429265,97
1358799691.540881,94
1358799691.652256,95
1358799691.763502,96
1358799691.874667,95
1358799691.985874,96
1358799692.097030,95
1358799692.208437,97
1358799692.319730,96
1358799692.431240,97
1358799692.543311,94
1358799692.654551,96
1358799692.766122,98
1358799692.877268,96
1358799692.988985,96
1358799693.100438,95
1358799693.211887,97
1358799693.323055,97
1358799693.434397,98
1358799693.545518,97
1358799693.656743,91
1358799693.767934,96
1358799693.879187,95
1358799693.990398,96
1358799694.101568,97
1358799694.212758,95
1358799694.323967,98
1358799694.435083,99
1358799694.546463,98
1358799694.659052,96
1358799694.770369,98
1358799694.881621,100
1358799694.993022,100
1358799695.104244,96
1358799695.216117,97
1358799695.327526,99
1358799695.438791,98
1358799695.550026,99
1358799695.661316,99
1358799695.772662,92
1358799695.883924,99
1358799695.995141,98
1358799696.106374,92
1358799696.217435,93
1358799696.328654,90
1358799696.439919,93
1358799696.551188,94
1358799696.662437,93
1358799696.773818,91
1358799696.885000,93
1358799696.996255,94
1358799697.107692,93
1358799697.218902,94
1358799697.330057,88
1358799697.441373,95
1358799697.552604,94
1358799697.664432,94
1358799697.775662,89
1358799697.886867,94
1358799697.998006,93
1358799698.109190,97
1358799698.220452,97
1358799698.331688,89
1358799698.442844,97
1358799698.554048,96
1358799698.667539,97
1358799698.780450,91
1358799698.893127,96
1358799699.004591,97
1358799699.115942,96
1358799699.227136,95
1358799699.338327,91
1358799699.449439,97
1358799699.560736,96
1358799699.672084,96
1358799699.783326,92
1358799699.894596,96
1358799700.005929,98
1358799700.117190,97
1358799700.229115,98
1358799700.340470,95
1358799700.451714,98
1358799700.562933,99
1358799700.674293,99
1358799700.785512,97
1358799700.897508,99
1358799701.008948,97
1358799701.120300,98
1358799701.231795,99
1358799701.343127,98
1358799701.454456,89
1358799701.565776,100
1358799701.677110,99
1358799701.788453,100
1358799701.899846,91
1358799702.011112,100
1358799702.122363,98
1358799702.233637,99
1358799702.345000,98
1358799702.456274,92
1358799702.567566,99
1358799702.679122,100
1358799702.790373,99
1358799702.901541,94
1358799703.012813,99
1358799703.123952,98
1358799703.235120,99
1358799703.346239,96
1358799703.457455,94
1358799703.568792,100
1358799703.680792,99
1358799703.792147,100
1358799703.903459,97
1358799704.014797,99
1358799704.126958,100
1358799704.239284,95
1358799704.352033,90
1358799704.464063,82
1358799704.575607,77
1358799704.687077,73
1358799704.798343,65
1358799704.909664,55
1358799705.020997,45
1358799705.132279,37
1358799705.244466,53
1358799705.355802,52
1358799705.466968,42
1358799705.578175,43
1358799705.689986,44
1358799705.801389,45
1358799705.912583,44
1358799706.023865,46
1358799706.135039,46
1358799706.246247,47
1358799706.357520,46
1358799706.468819,47
1358799706.580095,46
1358799706.691423,47
1358799706.802675,46
1358799706.913879,47
1358799707.025110,45
1358799707.136288,46
1358799707.247585,48
1358799707.359143,47
1358799707.470427,48
1358799707.581867,47
1358799707.693175,48
1358799707.804513,47
1358799707.915879,48
1358799708.028649,47
1358799708.139916,47
1358799708.251177,49
1358799708.362717,48
1358799708.473994,49
1358799708.585244,49
1358799708.696527,49
1358799708.807808,49
1358799708.919105,50
1358799709.030344,48
1358799709.141553,49
1358799709.252703,48
1358799709.363870,50
1358799709.475358,49
1358799709.586829,51
1358799709.698550,50
1358799709.810058,50
1358799709.921283,51
1358799710.032725,50
1358799710.144244,57
1358799710.257766,56
1358799710.372535,56
1358799710.486680,59
1358799710.598901,58
1358799710.710843,62
1358799710.823222,61
1358799710.935744,62
1358799711.047302,60
1358799711.159443,61
1358799711.273001,62
1358799711.385404,62
1358799711.500933,60
1358799711.614568,62
1358799711.726537,61
1358799711.839161,63
1358799711.951215,64
1358799712.063023,63
1358799712.174545,63
1358799712.285834,62
1358799712.397152,62
1358799712.508389,62
1358799712.619705,65
1358799712.730919,64
1358799712.842199,64
1358799712.953445,64
1358799713.064794,65
1358799713.176076,65
1358799713.287511,63
1358799713.398821,63
1358799713.510002,65
1358799713.621333,67
1358799713.732816,66
1358799713.844270,67
1358799713.955637,66
1358799714.066940,66
1358799714.178118,66
1358799714.289258,65
1358799714.400572,66
1358799714.511842,65
1358799714.623105,67
1358799714.734424,65
1358799714.845778,69
1358799714.956958,66
1358799715.068247,67
1358799715.179990,66
1358799715.291314,67
1358799715.402491,66
1358799715.513676,67
1358799715.624855,66
1358799715.736270,66
1358799715.847603,67
1358799715.958928,66
1358799716.070231,69
1358799716.181622,67
1358799716.292842,68
1358799716.404133,69
1358799716.515395,70
1358799716.626650,69
1358799716.737866,70
1358799716.849144,69
1358799716.960432,67
1358799717.072021,68
1358799717.183386,72
1358799717.294750,71
1358799717.406027,72
1358799717.517367,71
1358799717.628625,73
1358799717.740204,74
1358799717.851523,72
1358799717.962861,69
1358799718.074087,71
1358799718.185216,70
1358799718.296476,71
1358799718.407743,70
1358799718.519148,68
1358799718.630576,61
1358799718.741877,58
1358799718.853184,59
1358799718.964412,58
1358799719.075656,59
1358799719.186849,60
1358799719.298160,59
1358799719.409330,58
1358799719.520660,58
1358799719.631896,56
1358799719.743197,57
1358799719.854724,58
1358799719.966367,57
1358799720.077595,58
1358799720.189332,58
1358799720.300637,59
1358799720.412070,58
1358799720.523974,60
1358799720.635273,58
1358799720.746543,59
1358799720.860087,59
1358799720.971452,58
1358799721.083755,59
1358799721.196325,59
1358799721.308072,60
1358799721.420181,59
1358799721.532379,59
1358799721.644379,59
1358799721.756440,59
1358799721.868411,60
1358799721.979971,59
1358799722.093308,61
1358799722.205888,60
1358799722.317990,60
1358799722.430452,61
1358799722.543354,59
1358799722.656023,60
1358799722.768865,59
1358799722.881558,59
1358799722.994234,61
1358799723.105590,61
1358799723.218532,62
1358799723.330870,61
1358799723.442314,62
1358799723.553618,60
1358799723.666219,60
1358799723.777637,62
1358799723.889047,62
1358799724.000450,63
1358799724.111774,62
1358799724.223171,63
1358799724.334391,62
1358799724.445715,69
1358799724.557415,69
1358799724.668976,69
1358799724.780727,68
1358799724.892522,69
1358799725.004121,71
1358799725.115482,72
1358799725.227314,73
1358799725.338603,73
1358799725.449818,73
1358799725.561072,72
1358799725.672330,73
1358799725.783634,73
1358799725.894930,72
1358799726.006233,73
1358799726.117511,73
1358799726.228779,74
1358799726.340035,73
1358799726.451442,74
1358799726.562886,75
1358799726.674146,74
1358799726.785576,74
1358799726.896823,74
1358799727.008052,75
1358799727.119396,73
1358799727.230753,75
1358799727.341944,74
1358799727.453179,76
1358799727.564482,75
1358799727.676549,77
1358799727.787859,76
1358799727.899117,77
1358799728.010353,76
1358799728.121547,77
1358799728.233659,75
1358799728.345020,78
1358799728.456233,77
1358799728.567411,78
1358799728.678917,76
1358799728.790229,77
1358799728.901595,78
1358799729.012916,75
1358799729.124180,77
1358799729.235749,77
1358799729.347002,77
1358799729.458359,78
1358799729.569751,77
1358799729.681102,78
1358799729.792505,77
1358799729.903911,77
1358799730.015219,78
1358799730.126428,79
1358799730.237938,78
1358799730.349212,79
1358799730.460522,78
1358799730.571915,78
1358799730.683131,77
1358799730.794382,81
1358799730.905638,77
1358799731.017176,79
1358799731.128522,81
1358799731.239807,80
1358799731.351119,81
1358799731.462257,79
1358799731.573720,83
1358799731.684909,83
1358799731.796254,79
1358799731.907552,80
1358799732.018868,80
1358799732.130015,81
1358799732.241518,80
1358799732.352804,80
1358799732.464083,82
1358799732.575407,81
1358799732.686683,80
1358799732.797977,80
1358799732.909207,80
1358799733.020655,81
1358799733.132219,81
1358799733.243437,82
1358799733.354852,83
1358799733.465993,82
1358799733.577457,81
1358799733.688711,81
1358799733.799996,82
1358799733.911260,81
1358799734.022664,81
1358799734.134291,81
1358799734.245606,76
1358799734.357825,70
1358799734.469141,69
1358799734.580343,71
1358799734.691609,72
1358799734.803003,71
1358799734.914230,72
1358799735.025562,70
1358799735.137162,69
1358799735.249112,69
1358799735.360461,70
1358799735.471763,69
1358799735.583082,70
1358799735.694445,69
1358799735.805894,68
1358799735.917234,69
1358799736.028465,68
1358799736.139900,70
1358799736.251251,70
1358799736.363332,71
1358799736.474858,70
1358799736.586166,71
1358799736.697496,70
1358799736.808784,71
1358799736.920122,70
1358799737.031394,70
1358799737.143070,70
1358799737.254637,70
1358799737.366094,71
1358799737.477334,70
1358799737.588537,71
1358799737.699860,71
1358799737.811202,72
1358799737.922373,71
1358799738.033727,71
1358799738.144960,70
1358799738.256185,72
1358799738.367401,71
1358799738.478928,71
1358799738.590123,70
1358799738.701428,71
1358799738.812782,72
1358799738.924240,70
1358799739.035517,72
1358799739.147155,70
1358799739.258442,72
1358799739.373149,72
1358799739.484733,73
1358799739.596199,74
1358799739.707491,73
1358799739.818817,74
1358799739.930038,72
1358799740.041406,74
1358799740.152921,73
1358799740.264537,79
1358799740.375710,79
1358799740.487213,80
1358799740.598417,79
1358799740.709756,80
1358799740.820937,80
1358799740.932097,80
1358799741.043520,84
1358799741.155501,83
1358799741.267184,84
1358799741.378761,84
1358799741.490246,85
1358799741.601543,84
1358799741.712953,85
1358799741.824581,84
1358799741.935987,85
1358799742.047512,84
1358799742.158912,83
1358799742.270334,84
1358799742.381703,84
1358799742.492999,85
1358799742.604362,83
1358799742.715724,85
1358799742.826893,84
1358799742.938352,85
1358799743.049556,86
1358799743.160884,85
1358799743.272161,86
1358799743.383579,86
1358799743.494788,86
1358799743.606000,85
1358799743.717420,87
1358799743.828672,87
1358799743.940001,86
1358799744.051358,87
1358799744.162671,87
1358799744.273987,86
1358799744.385321,87
1358799744.496558,87
1358799744.607830,87
1358799744.719326,86
1358799744.830719,88
1358799744.942405,90
1358799745.053781,88
1358799745.167221,89
1358799745.278893,88
1358799745.390255,89
1358799745.501480,89
1358799745.612873,90
1358799745.724175,89
1358799745.835441,88
1358799745.946840,89
1358799746.058309,87
1358799746.169613,87
1358799746.280778,88
1358799746.392024,87
1358799746.503252,90
1358799746.614505,90
1358799746.725806,90
1358799746.837024,89
1358799746.948494,90
1358799747.059743,88
1358799747.172592,89
1358799747.285317,88
1358799747.398075,90
1358799747.509550,88
1358799747.620860,92
1358799747.732219,91
1358799747.843495,90
1358799747.954784,91
1358799748.066026,90
1358799748.177384,91
1358799748.288558,89
1358799748.399772,91
1358799748.511131,93
1358799748.622297,93
1358799748.733542,92
1358799748.844729,91
1358799748.956149,91
1358799749.067407,92
1358799749.178692,91
1358799749.290017,92
1358799749.401262,90
1358799749.512537,93
1358799749.623766,93
1358799749.735621,91
1358799749.847938,92
1358799749.960746,90
1358799750.073265,91
1358799750.186687,92
1358799750.298940,91
1358799750.411595,92
1358799750.523355,96
1358799750.635931,95
1358799750.747397,93
1358799750.858630,92
1358799750.970020,93
1358799751.081241,92
1358799751.192602,93
1358799751.303828,92
1358799751.415106,93
1358799751.526451,88
1358799751.637693,83
1358799751.749041,80
1358799751.860381,82
1358799751.971630,81
1358799752.082909,82
1358799752.194452,81
1358799752.305823,82
1358799752.416875,81
1358799752.528289,82
1358799752.639512,79
1358799752.750825,79
1358799752.862044,79
1358799752.974404,79
1358799753.085834,79
1358799753.197120,80
1358799753.308435,81
1358799753.419767,80
1358799753.531215,81
1358799753.642524,80
1358799753.753649,81
1358799753.864884,79
1358799753.976181,80
1358799754.087417,80
1358799754.198754,81
1358799754.310037,82
1358799754.421188,81
1358799754.532563,82
1358799754.643785,81
1358799754.755427,82
1358799754.866634,80
1358799754.978097,81
1358799755.089383,79
1358799755.201349,82
1358799755.312612,81
1358799755.423879,82
1358799755.535076,80
1358799755.646373,82
1358799755.757608,81
1358799755.868845,82
1358799755.980414,80
1358799756.091811,82
1358799756.203030,83
1358799756.314331,82
1358799756.425668,82
1358799756.536954,82
1358799756.648216,83
1358799756.759721,83
1358799756.871032,83
1358799756.982322,83
1358799757.093606,84
1358799757.204905,82
1358799757.316142,84
1358799757.427426,82
1358799757.538846,83
1358799757.650187,88
1358799757.761476,89
1358799757.872708,90
1358799757.984021,90
1358799758.095273,91
1358799758.206547,90
1358799758.317939,87
1358799758.429343,89
1358799758.540624,95
1358799758.651886,95
1358799758.763316,94
1358799758.874585,95
1358799758.985971,95
1358799759.097418,94
1358799759.208786,94
1358799759.320133,89
1358799759.431533,94
1358799759.542903,93
1358799759.654234,94
1358799759.765410,95
1358799759.876793,92
1358799759.988314,93
1358799760.099686,95
1358799760.211402,94
1358799760.325852,92
1358799760.437104,94
1358799760.548396,95
1358799760.659847,97
1358799760.771305,95
1358799760.883853,94
1358799760.995217,95
1358799761.106419,96
1358799761.217677,95
1358799761.328981,94
1358799761.440227,95
1358799761.551633,98
1358799761.662951,96
1358799761.774249,98
1358799761.885669,97
1358799761.996857,98
1358799762.108222,96
1358799762.219498,98
1358799762.330783,97
1358799762.442046,98
1358799762.553460,97
1358799762.664863,96
1358799762.776196,99
1358799762.887366,99
1358799762.998600,100
1358799763.109931,98
1358799763.221125,99
1358799763.332577,100
1358799763.443856,92
1358799763.555336,99
1358799763.666741,96
1358799763.778084,97
1358799763.889656,97
1358799764.000941,94
1358799764.112241,97
1358799764.223544,98
1358799764.334819,97
1358799764.446012,96
1358799764.557346,98
1358799764.668584,99
1358799764.780054,99
1358799764.891297,95
1358799765.002552,94
1358799765.113787,95
1358799765.225743,94
1358799765.337290,95
1358799765.449368,92
1358799765.562377,93
1358799765.675117,94
1358799765.787922,93
1358799765.899423,93
1358799766.010727,93
1358799766.122047,94
1358799766.233435,94
1358799766.344670,92
1358799766.455935,92
1358799766.567242,94
1358799766.678509,93
1358799766.789806,94
1358799766.901447,95
1358799767.012739,90
1358799767.124272,96
1358799767.235686,94
1358799767.346959,96
1358799767.458091,93
1358799767.569220,96
1358799767.680731,96
1358799767.791890,95
1358799767.903213,95
1358799768.015086,90
1358799768.126480,96
1358799768.237710,97
1358799768.348972,96
1358799768.460179,95
1358799768.575082,98
1358799768.687956,97
1358799768.800764,97
1358799768.913639,96
1358799769.025171,93
1358799769.136509,97
1358799769.247782,96
1358799769.359084,96
1358799769.470404,95
1358799769.581723,98
1358799769.693141,99
1358799769.804628,98
1358799769.915993,98
1358799770.027290,92
1358799770.138716,98
1358799770.250351,98
1358799770.361759,98
1358799770.473283,97
1358799770.584796,88
1358799770.696026,97
1358799770.807394,98
1358799770.918711,99
1358799771.030097,95
1358799771.141263,90
1358799771.252586,100
1358799771.363875,99
1358799771.475592,99
1358799771.586842,90
1358799771.698182,99
1358799771.809604,98
1358799771.920942,100
1358799772.032323,91
1358799772.143706,91
1358799772.254965,99
1358799772.366267,100
1358799772.477445,99
1358799772.588973,92
1358799772.700472,98
1358799772.811888,100
1358799772.923204,98
1358799773.034421,97
1358799773.146291,88
1358799773.257628,92
1358799773.368961,93
1358799773.480336,93
1358799773.591909,88
1358799773.703318,92
1358799773.814627,91
1358799773.925883,92
1358799774.037058,89
1358799774.148360,91
1358799774.259594,90
1358799774.370740,91
1358799774.482173,89
1358799774.593521,79
1358799774.704795,92
1358799774.816165,91
1358799774.927515,91
1358799775.038731,81
1358799775.150275,91
1358799775.261599,90
1358799775.372882,92
1358799775.484217,83
1358799775.595459,92
1358799775.706783,91
1358799775.818110,91
1358799775.929655,84
1358799776.040911,90
1358799776.152233,92
1358799776.263478,90
1358799776.374777,86
1358799776.486113,90
1358799776.597942,92
1358799776.709192,91
1358799776.820512,89
1358799776.931782,79
1358799777.043022,91
1358799777.154350,92
1358799777.265645,90
1358799777.376842,80
1358799777.488082,91
1358799777.599320,92
1358799777.710609,91
1358799777.822123,82
1358799777.933354,92
1358799778.044724,92
1358799778.156806,93
1358799778.268173,84
1358799778.379536,94
1358799778.490767,93
1358799778.602073,94
1358799778.713329,87
1358799778.824574,93
1358799778.935827,93
1358799779.047109,93
1358799779.158299,89
1358799779.269562,99
1358799779.380745,100
1358799779.492056,99
1358799779.603944,95
1358799779.715499,95
1358799779.826823,99
1358799779.938193,100
1358799780.050070,97
1358799780.162863,93
1358799780.275114,99
1358799780.386437,100
1358799780.497732,95
1358799780.609983,90
1358799780.725607,84
1358799780.838204,76
1358799780.950655,66
1358799781.062760,57
1358799781.175020,56
1358799781.286436,47
1358799781.397899,41
1358799781.509677,62
1358799781.621925,61
1358799781.734932,58
1358799781.848307,57
1358799781.960588,58
1358799782.073211,58
1358799782.185653,58
1358799782.298121,60
1358799782.409642,60
1358799782.521015,59
1358799782.632438,60
1358799782.743711,59
1358799782.855005,62
1358799782.966253,62
1358799783.077552,62
1358799783.188875,63
1358799783.301092,61
1358799783.412560,62
1358799783.524003,62
1358799783.635395,62
1358799783.746682,61
1358799783.858250,61
1358799783.969846,62
1358799784.081342,61
1358799784.192573,63
1358799784.303836,63
1358799784.415102,63
1358799784.526510,61
1358799784.638087,62
1358799784.750057,61
1358799784.862355,62
1358799784.975133,65
1358799785.087865,64
1358799785.200806,65
1358799785.314370,63
1358799785.426279,64
1358799785.538521,65
1358799785.652338,66
1358799785.765238,66
1358799785.878084,65
1358799785.990935,65
1358799786.102228,66
1358799786.213582,65
1358799786.324954,64
1358799786.436411,67
1358799786.547670,66
1358799786.659234,65
1358799786.770826,66
1358799786.882236,65
1358799786.993821,67
1358799787.105319,67
1358799787.216596,64
1358799787.327946,65
1358799787.439151,64
1358799787.550379,65
1358799787.661573,64
1358799787.772961,62
1358799787.884655,54
1358799787.996043,55
1358799788.108528,53
1358799788.219996,55
1358799788.331317,53
1358799788.442658,55
1358799788.553959,53
1358799788.665324,54
1358799788.776608,53
1358799788.887974,54
1358799788.999173,53
1358799789.110419,54
1358799789.221639,52
1358799789.333068,52
1358799789.444358,53
1358799789.555770,53
1358799789.667112,55
1358799789.778350,54
1358799789.890351,55
1358799790.001655,54
1358799790.112917,55
1358799790.224794,54
1358799790.336062,55
1358799790.447503,53
1358799790.558947,53
1358799790.670412,55
1358799790.781552,54
1358799790.892806,56
1358799791.004152,55
1358799791.115661,56
1358799791.226948,55
1358799791.338288,56
1358799791.449496,55
1358799791.560768,56
1358799791.672006,55
1358799791.783253,56
1358799791.894616,53
1358799792.005940,55
1358799792.117317,55
1358799792.228885,56
1358799792.340375,57
1358799792.451556,56
1358799792.562853,57
1358799792.674176,56
1358799792.785496,57
1358799792.898218,56
1358799793.009848,57
1358799793.121263,58
1358799793.233649,57
1358799793.345113,58
1358799793.456319,59
1358799793.568140,65
1358799793.679408,64
1358799793.790782,65
1358799793.902058,64
1358799794.013408,65
1358799794.124642,64
1358799794.235894,69
1358799794.347108,68
1358799794.458422,69
1358799794.569675,68
1358799794.680912,69
1358799794.792306,69
1358799794.903711,70
1358799795.014920,68
1358799795.126175,69
1358799795.238016,68
1358799795.349452,69
1358799795.460768,67
1358799795.572120,69
1358799795.683280,70
1358799795.794584,70
1358799795.905937,69
1358799796.017243,71
1358799796.128498,69
1358799796.239806,70
1358799796.351085,70
1358799796.462334,70
1358799796.573761,72
1358799796.685081,73
1358799796.796358,72
1358799796.907646,73
1358799797.018914,72
1358799797.130316,73
1358799797.241661,72
1358799797.353038,73
1358799797.464346,73
1358799797.575633,73
1358799797.687508,74
1358799797.798894,73
1358799797.910084,75
1358799798.021327,75
1358799798.132541,75
1358799798.243827,74
1358799798.355011,73
1358799798.466311,74
1358799798.577490,72
1358799798.688781,74
1358799798.800141,74
